timestamp, power.draw [W], utilization.gpu [%], utilization.memory [%]
2018/11/16 17:11:22.471, [Not Supported], 12 %, 5 %
2018/11/16 17:11:23.472, [Not Supported], 12 %, 5 %
2018/11/16 17:11:24.472, [Not Supported], 10 %, 4 %
2018/11/16 17:11:25.473, [Not Supported], 12 %, 5 %
2018/11/16 17:11:26.474, [Not Supported], 10 %, 4 %
2018/11/16 17:11:27.474, [Not Supported], 13 %, 5 %
2018/11/16 17:11:28.475, [Not Supported], 21 %, 15 %
2018/11/16 17:11:29.476, [Not Supported], 23 %, 15 %
2018/11/16 17:11:30.477, [Not Supported], 21 %, 15 %
2018/11/16 17:11:31.478, [Not Supported], 45 %, 33 %
2018/11/16 17:11:32.478, [Not Supported], 44 %, 32 %
2018/11/16 17:11:33.479, [Not Supported], 41 %, 29 %
2018/11/16 17:11:34.480, [Not Supported], 40 %, 29 %
2018/11/16 17:11:35.481, [Not Supported], 46 %, 32 %
2018/11/16 17:11:36.482, [Not Supported], 45 %, 31 %
2018/11/16 17:11:37.483, [Not Supported], 52 %, 34 %
2018/11/16 17:11:38.484, [Not Supported], 42 %, 30 %
2018/11/16 17:11:39.485, [Not Supported], 43 %, 30 %
2018/11/16 17:11:40.486, [Not Supported], 46 %, 33 %
2018/11/16 17:11:41.487, [Not Supported], 50 %, 32 %
2018/11/16 17:11:42.488, [Not Supported], 43 %, 29 %
2018/11/16 17:11:43.489, [Not Supported], 48 %, 30 %
2018/11/16 17:11:44.490, [Not Supported], 44 %, 28 %
2018/11/16 17:11:45.491, [Not Supported], 50 %, 31 %
2018/11/16 17:11:46.492, [Not Supported], 53 %, 34 %
2018/11/16 17:11:47.492, [Not Supported], 55 %, 34 %
2018/11/16 17:11:48.493, [Not Supported], 41 %, 28 %
2018/11/16 17:11:49.493, [Not Supported], 51 %, 36 %
2018/11/16 17:11:50.494, [Not Supported], 53 %, 34 %
2018/11/16 17:11:51.495, [Not Supported], 52 %, 33 %
2018/11/16 17:11:52.496, [Not Supported], 71 %, 19 %
2018/11/16 17:11:53.497, [Not Supported], 2 %, 1 %
2018/11/16 17:11:54.497, [Not Supported], 10 %, 4 %
2018/11/16 17:11:55.498, [Not Supported], 9 %, 4 %
2018/11/16 17:11:56.498, [Not Supported], 9 %, 4 %
2018/11/16 17:11:57.499, [Not Supported], 9 %, 4 %
2018/11/16 17:11:58.500, [Not Supported], 9 %, 4 %
2018/11/16 17:11:59.501, [Not Supported], 9 %, 4 %
2018/11/16 17:12:00.501, [Not Supported], 8 %, 3 %
2018/11/16 17:12:01.502, [Not Supported], 12 %, 6 %
2018/11/16 17:12:02.502, [Not Supported], 21 %, 10 %
2018/11/16 17:12:03.503, [Not Supported], 11 %, 5 %
2018/11/16 17:12:04.504, [Not Supported], 16 %, 7 %
2018/11/16 17:12:05.504, [Not Supported], 11 %, 5 %
2018/11/16 17:12:06.505, [Not Supported], 10 %, 4 %
2018/11/16 17:12:07.506, [Not Supported], 10 %, 4 %
2018/11/16 17:12:08.506, [Not Supported], 11 %, 5 %
2018/11/16 17:12:09.507, [Not Supported], 11 %, 5 %
2018/11/16 17:12:10.508, [Not Supported], 13 %, 5 %
2018/11/16 17:12:11.508, [Not Supported], 12 %, 6 %
2018/11/16 17:12:12.509, [Not Supported], 11 %, 5 %
2018/11/16 17:12:13.510, [Not Supported], 11 %, 5 %
2018/11/16 17:12:14.510, [Not Supported], 11 %, 5 %
2018/11/16 17:12:15.511, [Not Supported], 12 %, 5 %
2018/11/16 17:12:16.512, [Not Supported], 11 %, 5 %
2018/11/16 17:12:17.512, [Not Supported], 11 %, 5 %
2018/11/16 17:12:18.513, [Not Supported], 10 %, 5 %
2018/11/16 17:12:19.514, [Not Supported], 11 %, 5 %
2018/11/16 17:12:20.514, [Not Supported], 11 %, 5 %
2018/11/16 17:12:21.515, [Not Supported], 12 %, 5 %
2018/11/16 17:12:22.516, [Not Supported], 12 %, 5 %
2018/11/16 17:12:23.516, [Not Supported], 12 %, 5 %
2018/11/16 17:12:24.517, [Not Supported], 11 %, 5 %
2018/11/16 17:12:25.518, [Not Supported], 12 %, 5 %
2018/11/16 17:12:26.519, [Not Supported], 13 %, 6 %
2018/11/16 17:12:27.519, [Not Supported], 14 %, 6 %
2018/11/16 17:12:28.520, [Not Supported], 11 %, 5 %
2018/11/16 17:12:29.520, [Not Supported], 11 %, 5 %
2018/11/16 17:12:30.521, [Not Supported], 25 %, 18 %
2018/11/16 17:12:31.522, [Not Supported], 21 %, 15 %
2018/11/16 17:12:32.522, [Not Supported], 24 %, 16 %
2018/11/16 17:12:33.523, [Not Supported], 46 %, 30 %
2018/11/16 17:12:34.524, [Not Supported], 44 %, 32 %
2018/11/16 17:12:35.525, [Not Supported], 42 %, 30 %
2018/11/16 17:12:36.527, [Not Supported], 42 %, 29 %
2018/11/16 17:12:37.527, [Not Supported], 45 %, 32 %
2018/11/16 17:12:38.529, [Not Supported], 40 %, 27 %
2018/11/16 17:12:39.529, [Not Supported], 47 %, 33 %
2018/11/16 17:12:40.530, [Not Supported], 42 %, 30 %
2018/11/16 17:12:41.531, [Not Supported], 43 %, 29 %
2018/11/16 17:12:42.532, [Not Supported], 44 %, 29 %
2018/11/16 17:12:43.533, [Not Supported], 45 %, 30 %
2018/11/16 17:12:44.533, [Not Supported], 44 %, 29 %
2018/11/16 17:12:45.534, [Not Supported], 46 %, 32 %
2018/11/16 17:12:46.535, [Not Supported], 46 %, 30 %
2018/11/16 17:12:47.536, [Not Supported], 47 %, 30 %
2018/11/16 17:12:48.537, [Not Supported], 44 %, 30 %
2018/11/16 17:12:49.537, [Not Supported], 43 %, 30 %
2018/11/16 17:12:50.538, [Not Supported], 0 %, 0 %
2018/11/16 17:12:51.538, [Not Supported], 0 %, 0 %
2018/11/16 17:12:52.539, [Not Supported], 0 %, 0 %
2018/11/16 17:12:53.540, [Not Supported], 14 %, 5 %
2018/11/16 17:12:54.540, [Not Supported], 0 %, 0 %
2018/11/16 17:12:55.541, [Not Supported], 0 %, 0 %
2018/11/16 17:12:56.542, [Not Supported], 28 %, 9 %
2018/11/16 17:12:57.542, [Not Supported], 9 %, 3 %
2018/11/16 17:12:58.543, [Not Supported], 0 %, 0 %
2018/11/16 17:12:59.544, [Not Supported], 7 %, 1 %
2018/11/16 17:13:00.544, [Not Supported], 0 %, 0 %
2018/11/16 17:13:01.545, [Not Supported], 0 %, 0 %
2018/11/16 17:13:02.546, [Not Supported], 5 %, 1 %
2018/11/16 17:13:03.547, [Not Supported], 0 %, 0 %
2018/11/16 17:13:04.547, [Not Supported], 0 %, 0 %
2018/11/16 17:13:05.548, [Not Supported], 5 %, 1 %
2018/11/16 17:13:06.549, [Not Supported], 4 %, 0 %
2018/11/16 17:13:07.550, [Not Supported], 30 %, 10 %
2018/11/16 17:13:08.550, [Not Supported], 5 %, 1 %
2018/11/16 17:13:09.551, [Not Supported], 0 %, 0 %
2018/11/16 17:13:10.552, [Not Supported], 0 %, 0 %
2018/11/16 17:13:11.553, [Not Supported], 0 %, 0 %
2018/11/16 17:13:12.553, [Not Supported], 0 %, 0 %
2018/11/16 17:13:13.554, [Not Supported], 1 %, 0 %
2018/11/16 17:13:14.555, [Not Supported], 2 %, 0 %
2018/11/16 17:13:15.556, [Not Supported], 2 %, 0 %
2018/11/16 17:13:16.556, [Not Supported], 0 %, 0 %
2018/11/16 17:13:17.557, [Not Supported], 0 %, 0 %
2018/11/16 17:13:18.558, [Not Supported], 0 %, 0 %
2018/11/16 17:13:19.558, [Not Supported], 0 %, 0 %
2018/11/16 17:13:20.559, [Not Supported], 0 %, 0 %
2018/11/16 17:13:21.560, [Not Supported], 5 %, 3 %
2018/11/16 17:13:22.561, [Not Supported], 0 %, 0 %
2018/11/16 17:13:23.562, [Not Supported], 37 %, 55 %
2018/11/16 17:13:24.563, [Not Supported], 0 %, 0 %
2018/11/16 17:13:25.564, [Not Supported], 0 %, 0 %
2018/11/16 17:13:26.565, [Not Supported], 0 %, 0 %
2018/11/16 17:13:27.566, [Not Supported], 0 %, 0 %
2018/11/16 17:13:28.567, [Not Supported], 0 %, 0 %
2018/11/16 17:13:29.568, [Not Supported], 0 %, 0 %
2018/11/16 17:13:30.570, [Not Supported], 0 %, 0 %
2018/11/16 17:13:31.571, [Not Supported], 0 %, 0 %
2018/11/16 17:13:32.572, [Not Supported], 0 %, 0 %
2018/11/16 17:13:33.573, [Not Supported], 0 %, 0 %
2018/11/16 17:13:34.574, [Not Supported], 0 %, 0 %
2018/11/16 17:13:35.575, [Not Supported], 21 %, 9 %
2018/11/16 17:13:36.576, [Not Supported], 0 %, 0 %
2018/11/16 17:13:37.577, [Not Supported], 8 %, 3 %
2018/11/16 17:13:38.578, [Not Supported], 20 %, 9 %
2018/11/16 17:13:39.579, [Not Supported], 13 %, 5 %
2018/11/16 17:13:40.579, [Not Supported], 13 %, 5 %
2018/11/16 17:13:41.580, [Not Supported], 2 %, 1 %
2018/11/16 17:13:42.580, [Not Supported], 0 %, 0 %
2018/11/16 17:13:43.581, [Not Supported], 2 %, 1 %
2018/11/16 17:13:44.582, [Not Supported], 11 %, 5 %
2018/11/16 17:13:45.582, [Not Supported], 11 %, 5 %
2018/11/16 17:13:46.583, [Not Supported], 17 %, 6 %
2018/11/16 17:13:47.584, [Not Supported], 21 %, 9 %
2018/11/16 17:13:48.585, [Not Supported], 13 %, 5 %
2018/11/16 17:13:49.585, [Not Supported], 15 %, 6 %
2018/11/16 17:13:50.586, [Not Supported], 15 %, 7 %
2018/11/16 17:13:51.586, [Not Supported], 15 %, 7 %
2018/11/16 17:13:52.587, [Not Supported], 16 %, 7 %
2018/11/16 17:13:53.587, [Not Supported], 13 %, 6 %
2018/11/16 17:13:54.588, [Not Supported], 11 %, 5 %
2018/11/16 17:13:55.588, [Not Supported], 20 %, 9 %
2018/11/16 17:13:56.589, [Not Supported], 12 %, 6 %
2018/11/16 17:13:57.589, [Not Supported], 12 %, 5 %
2018/11/16 17:13:58.590, [Not Supported], 19 %, 7 %
2018/11/16 17:13:59.590, [Not Supported], 16 %, 7 %
2018/11/16 17:14:00.591, [Not Supported], 13 %, 5 %
2018/11/16 17:14:01.591, [Not Supported], 15 %, 7 %
2018/11/16 17:14:02.592, [Not Supported], 14 %, 6 %
2018/11/16 17:14:03.592, [Not Supported], 12 %, 5 %
2018/11/16 17:14:04.593, [Not Supported], 11 %, 5 %
2018/11/16 17:14:05.593, [Not Supported], 16 %, 8 %
2018/11/16 17:14:06.594, [Not Supported], 16 %, 7 %
2018/11/16 17:14:07.594, [Not Supported], 13 %, 5 %
2018/11/16 17:14:08.595, [Not Supported], 15 %, 6 %
2018/11/16 17:14:09.595, [Not Supported], 15 %, 7 %
2018/11/16 17:14:10.596, [Not Supported], 11 %, 5 %
2018/11/16 17:14:11.596, [Not Supported], 21 %, 10 %
2018/11/16 17:14:12.597, [Not Supported], 18 %, 9 %
2018/11/16 17:14:13.598, [Not Supported], 3 %, 1 %
2018/11/16 17:14:14.598, [Not Supported], 0 %, 0 %
2018/11/16 17:14:15.599, [Not Supported], 0 %, 0 %
2018/11/16 17:14:16.599, [Not Supported], 6 %, 2 %
2018/11/16 17:14:17.600, [Not Supported], 16 %, 18 %
2018/11/16 17:14:18.601, [Not Supported], 22 %, 10 %
2018/11/16 17:14:19.602, [Not Supported], 0 %, 0 %
2018/11/16 17:14:20.602, [Not Supported], 0 %, 0 %
2018/11/16 17:14:21.602, [Not Supported], 14 %, 7 %
2018/11/16 17:14:22.603, [Not Supported], 16 %, 8 %
2018/11/16 17:14:23.604, [Not Supported], 19 %, 9 %
2018/11/16 17:14:24.604, [Not Supported], 19 %, 9 %
2018/11/16 17:14:25.605, [Not Supported], 11 %, 5 %
2018/11/16 17:14:26.605, [Not Supported], 16 %, 8 %
2018/11/16 17:14:27.606, [Not Supported], 15 %, 7 %
2018/11/16 17:14:28.607, [Not Supported], 11 %, 5 %
2018/11/16 17:14:29.607, [Not Supported], 16 %, 8 %
2018/11/16 17:14:30.608, [Not Supported], 21 %, 10 %
2018/11/16 17:14:31.608, [Not Supported], 17 %, 9 %
2018/11/16 17:14:32.609, [Not Supported], 17 %, 9 %
2018/11/16 17:14:33.609, [Not Supported], 21 %, 9 %
2018/11/16 17:14:34.609, [Not Supported], 19 %, 9 %
2018/11/16 17:14:35.610, [Not Supported], 17 %, 8 %
2018/11/16 17:14:36.611, [Not Supported], 20 %, 9 %
2018/11/16 17:14:37.611, [Not Supported], 10 %, 4 %
2018/11/16 17:14:38.611, [Not Supported], 12 %, 5 %
2018/11/16 17:14:39.612, [Not Supported], 15 %, 6 %
2018/11/16 17:14:40.613, [Not Supported], 0 %, 0 %
2018/11/16 17:14:41.614, [Not Supported], 0 %, 0 %
2018/11/16 17:14:42.614, [Not Supported], 11 %, 4 %
2018/11/16 17:14:43.615, [Not Supported], 0 %, 0 %
2018/11/16 17:14:44.615, [Not Supported], 0 %, 0 %
2018/11/16 17:14:45.616, [Not Supported], 1 %, 0 %
2018/11/16 17:14:46.616, [Not Supported], 11 %, 5 %
2018/11/16 17:14:47.617, [Not Supported], 0 %, 0 %
2018/11/16 17:14:48.617, [Not Supported], 0 %, 0 %
2018/11/16 17:14:49.618, [Not Supported], 0 %, 0 %
2018/11/16 17:14:50.619, [Not Supported], 0 %, 0 %
2018/11/16 17:14:51.619, [Not Supported], 0 %, 0 %
2018/11/16 17:14:52.620, [Not Supported], 0 %, 0 %
2018/11/16 17:14:53.620, [Not Supported], 0 %, 0 %
2018/11/16 17:14:54.621, [Not Supported], 0 %, 0 %
2018/11/16 17:14:55.621, [Not Supported], 0 %, 0 %
2018/11/16 17:14:56.622, [Not Supported], 7 %, 3 %
2018/11/16 17:14:57.623, [Not Supported], 0 %, 0 %
2018/11/16 17:14:58.623, [Not Supported], 0 %, 0 %
2018/11/16 17:14:59.624, [Not Supported], 0 %, 0 %
2018/11/16 17:15:00.624, [Not Supported], 0 %, 0 %
2018/11/16 17:15:01.625, [Not Supported], 0 %, 0 %
2018/11/16 17:15:02.626, [Not Supported], 0 %, 0 %
2018/11/16 17:15:03.626, [Not Supported], 0 %, 0 %
2018/11/16 17:15:04.627, [Not Supported], 0 %, 0 %
2018/11/16 17:15:05.628, [Not Supported], 0 %, 0 %
2018/11/16 17:15:06.629, [Not Supported], 0 %, 0 %
2018/11/16 17:15:07.630, [Not Supported], 0 %, 0 %
2018/11/16 17:15:08.631, [Not Supported], 0 %, 0 %
2018/11/16 17:15:09.632, [Not Supported], 0 %, 0 %
2018/11/16 17:15:10.633, [Not Supported], 0 %, 0 %
2018/11/16 17:15:11.634, [Not Supported], 12 %, 5 %
2018/11/16 17:15:12.635, [Not Supported], 0 %, 0 %
2018/11/16 17:15:13.635, [Not Supported], 0 %, 0 %
2018/11/16 17:15:14.637, [Not Supported], 14 %, 5 %
2018/11/16 17:15:15.637, [Not Supported], 0 %, 0 %
2018/11/16 17:15:16.638, [Not Supported], 0 %, 0 %
2018/11/16 17:15:17.639, [Not Supported], 13 %, 5 %
2018/11/16 17:15:18.640, [Not Supported], 0 %, 0 %
2018/11/16 17:15:19.642, [Not Supported], 0 %, 0 %
2018/11/16 17:15:20.643, [Not Supported], 12 %, 5 %
2018/11/16 17:15:21.644, [Not Supported], 0 %, 0 %
2018/11/16 17:15:22.645, [Not Supported], 0 %, 0 %
2018/11/16 17:15:23.646, [Not Supported], 14 %, 5 %
2018/11/16 17:15:24.647, [Not Supported], 0 %, 0 %
2018/11/16 17:15:25.648, [Not Supported], 0 %, 0 %
2018/11/16 17:15:26.649, [Not Supported], 12 %, 5 %
2018/11/16 17:15:27.650, [Not Supported], 0 %, 0 %
2018/11/16 17:15:28.651, [Not Supported], 0 %, 0 %
2018/11/16 17:15:29.652, [Not Supported], 0 %, 0 %
2018/11/16 17:15:30.653, [Not Supported], 0 %, 0 %
2018/11/16 17:15:31.654, [Not Supported], 0 %, 0 %
2018/11/16 17:15:32.655, [Not Supported], 0 %, 0 %
2018/11/16 17:15:33.656, [Not Supported], 0 %, 0 %
2018/11/16 17:15:34.657, [Not Supported], 0 %, 0 %
2018/11/16 17:15:35.658, [Not Supported], 0 %, 0 %
2018/11/16 17:15:36.658, [Not Supported], 0 %, 0 %
2018/11/16 17:15:37.659, [Not Supported], 0 %, 0 %
2018/11/16 17:15:38.660, [Not Supported], 0 %, 0 %
2018/11/16 17:15:39.661, [Not Supported], 0 %, 0 %
2018/11/16 17:15:40.662, [Not Supported], 0 %, 0 %
2018/11/16 17:15:41.663, [Not Supported], 0 %, 0 %
2018/11/16 17:15:42.665, [Not Supported], 0 %, 0 %
2018/11/16 17:15:43.665, [Not Supported], 0 %, 0 %
2018/11/16 17:15:44.666, [Not Supported], 0 %, 0 %
2018/11/16 17:15:45.667, [Not Supported], 0 %, 0 %
2018/11/16 17:15:46.668, [Not Supported], 0 %, 0 %
2018/11/16 17:15:47.669, [Not Supported], 0 %, 0 %
2018/11/16 17:15:48.670, [Not Supported], 0 %, 0 %
2018/11/16 17:15:49.671, [Not Supported], 0 %, 0 %
2018/11/16 17:15:50.672, [Not Supported], 0 %, 0 %
2018/11/16 17:15:51.673, [Not Supported], 0 %, 0 %
2018/11/16 17:15:52.674, [Not Supported], 0 %, 0 %
2018/11/16 17:15:53.675, [Not Supported], 0 %, 0 %
2018/11/16 17:15:54.676, [Not Supported], 0 %, 0 %
2018/11/16 17:15:55.677, [Not Supported], 0 %, 0 %
2018/11/16 17:15:56.678, [Not Supported], 0 %, 0 %
2018/11/16 17:15:57.680, [Not Supported], 0 %, 0 %
2018/11/16 17:15:58.681, [Not Supported], 5 %, 3 %
2018/11/16 17:15:59.682, [Not Supported], 0 %, 0 %
2018/11/16 17:16:00.683, [Not Supported], 0 %, 0 %
2018/11/16 17:16:01.684, [Not Supported], 0 %, 0 %
2018/11/16 17:16:02.685, [Not Supported], 0 %, 0 %
2018/11/16 17:16:03.686, [Not Supported], 0 %, 0 %
2018/11/16 17:16:04.687, [Not Supported], 5 %, 3 %
2018/11/16 17:16:05.688, [Not Supported], 0 %, 0 %
2018/11/16 17:16:06.689, [Not Supported], 0 %, 0 %
2018/11/16 17:16:07.690, [Not Supported], 11 %, 4 %
2018/11/16 17:16:08.691, [Not Supported], 0 %, 0 %
2018/11/16 17:16:09.692, [Not Supported], 0 %, 0 %
2018/11/16 17:16:10.693, [Not Supported], 9 %, 2 %
2018/11/16 17:16:11.693, [Not Supported], 0 %, 0 %
2018/11/16 17:16:12.695, [Not Supported], 0 %, 0 %
2018/11/16 17:16:13.696, [Not Supported], 9 %, 2 %
2018/11/16 17:16:14.696, [Not Supported], 0 %, 0 %
2018/11/16 17:16:15.697, [Not Supported], 0 %, 0 %
2018/11/16 17:16:16.698, [Not Supported], 8 %, 0 %
2018/11/16 17:16:17.699, [Not Supported], 0 %, 0 %
2018/11/16 17:16:18.700, [Not Supported], 0 %, 0 %
2018/11/16 17:16:19.701, [Not Supported], 3 %, 0 %
2018/11/16 17:16:20.703, [Not Supported], 0 %, 0 %
2018/11/16 17:16:21.704, [Not Supported], 0 %, 0 %
2018/11/16 17:16:22.705, [Not Supported], 0 %, 0 %
2018/11/16 17:16:23.705, [Not Supported], 0 %, 0 %
2018/11/16 17:16:24.706, [Not Supported], 0 %, 0 %
2018/11/16 17:16:25.707, [Not Supported], 0 %, 0 %
2018/11/16 17:16:26.708, [Not Supported], 0 %, 0 %
2018/11/16 17:16:27.709, [Not Supported], 0 %, 0 %
2018/11/16 17:16:28.710, [Not Supported], 0 %, 0 %
2018/11/16 17:16:29.711, [Not Supported], 0 %, 0 %
2018/11/16 17:16:30.712, [Not Supported], 0 %, 0 %
2018/11/16 17:16:31.713, [Not Supported], 0 %, 0 %
2018/11/16 17:16:32.714, [Not Supported], 0 %, 0 %
2018/11/16 17:16:33.715, [Not Supported], 0 %, 0 %
2018/11/16 17:16:34.716, [Not Supported], 0 %, 0 %
2018/11/16 17:16:35.717, [Not Supported], 0 %, 0 %
2018/11/16 17:16:36.718, [Not Supported], 0 %, 0 %
2018/11/16 17:16:37.719, [Not Supported], 0 %, 0 %
2018/11/16 17:16:38.720, [Not Supported], 0 %, 0 %
2018/11/16 17:16:39.721, [Not Supported], 0 %, 0 %
2018/11/16 17:16:40.722, [Not Supported], 0 %, 0 %
2018/11/16 17:16:41.723, [Not Supported], 0 %, 0 %
2018/11/16 17:16:42.724, [Not Supported], 14 %, 5 %
2018/11/16 17:16:43.725, [Not Supported], 0 %, 0 %
2018/11/16 17:16:44.726, [Not Supported], 0 %, 0 %
2018/11/16 17:16:45.727, [Not Supported], 14 %, 5 %
2018/11/16 17:16:46.728, [Not Supported], 0 %, 0 %
2018/11/16 17:16:47.729, [Not Supported], 0 %, 0 %
2018/11/16 17:16:48.730, [Not Supported], 14 %, 5 %
2018/11/16 17:16:49.731, [Not Supported], 0 %, 0 %
2018/11/16 17:16:50.732, [Not Supported], 0 %, 0 %
2018/11/16 17:16:51.734, [Not Supported], 13 %, 5 %
2018/11/16 17:16:52.735, [Not Supported], 0 %, 0 %
2018/11/16 17:16:53.736, [Not Supported], 0 %, 0 %
2018/11/16 17:16:54.737, [Not Supported], 18 %, 5 %
2018/11/16 17:16:55.738, [Not Supported], 0 %, 0 %
2018/11/16 17:16:56.739, [Not Supported], 0 %, 0 %
2018/11/16 17:16:57.740, [Not Supported], 13 %, 5 %
2018/11/16 17:16:58.741, [Not Supported], 0 %, 0 %
2018/11/16 17:16:59.742, [Not Supported], 0 %, 0 %
2018/11/16 17:17:00.743, [Not Supported], 0 %, 0 %
2018/11/16 17:17:01.744, [Not Supported], 0 %, 0 %
2018/11/16 17:17:02.745, [Not Supported], 0 %, 0 %
2018/11/16 17:17:03.746, [Not Supported], 0 %, 0 %
2018/11/16 17:17:04.747, [Not Supported], 0 %, 0 %
2018/11/16 17:17:05.748, [Not Supported], 0 %, 0 %
2018/11/16 17:17:06.749, [Not Supported], 0 %, 0 %
2018/11/16 17:17:07.749, [Not Supported], 0 %, 0 %
2018/11/16 17:17:08.750, [Not Supported], 0 %, 0 %
2018/11/16 17:17:09.751, [Not Supported], 0 %, 0 %
2018/11/16 17:17:10.752, [Not Supported], 0 %, 0 %
2018/11/16 17:17:11.753, [Not Supported], 0 %, 0 %
2018/11/16 17:17:12.754, [Not Supported], 0 %, 0 %
2018/11/16 17:17:13.755, [Not Supported], 0 %, 0 %
2018/11/16 17:17:14.756, [Not Supported], 0 %, 0 %
2018/11/16 17:17:15.757, [Not Supported], 0 %, 0 %
2018/11/16 17:17:16.758, [Not Supported], 0 %, 0 %
2018/11/16 17:17:17.759, [Not Supported], 0 %, 0 %
2018/11/16 17:17:18.760, [Not Supported], 0 %, 0 %
2018/11/16 17:17:19.761, [Not Supported], 0 %, 0 %
2018/11/16 17:17:20.762, [Not Supported], 0 %, 0 %
2018/11/16 17:17:21.763, [Not Supported], 0 %, 0 %
2018/11/16 17:17:22.764, [Not Supported], 0 %, 0 %
2018/11/16 17:17:23.765, [Not Supported], 0 %, 0 %
2018/11/16 17:17:24.766, [Not Supported], 0 %, 0 %
2018/11/16 17:17:25.767, [Not Supported], 0 %, 0 %
2018/11/16 17:17:26.768, [Not Supported], 0 %, 0 %
2018/11/16 17:17:27.769, [Not Supported], 0 %, 0 %
2018/11/16 17:17:28.770, [Not Supported], 0 %, 0 %
2018/11/16 17:17:29.771, [Not Supported], 0 %, 0 %
2018/11/16 17:17:30.772, [Not Supported], 0 %, 0 %
2018/11/16 17:17:31.773, [Not Supported], 0 %, 0 %
2018/11/16 17:17:32.774, [Not Supported], 1 %, 0 %
2018/11/16 17:17:33.775, [Not Supported], 0 %, 0 %
2018/11/16 17:17:34.776, [Not Supported], 0 %, 0 %
2018/11/16 17:17:35.777, [Not Supported], 1 %, 0 %
2018/11/16 17:17:36.778, [Not Supported], 0 %, 0 %
2018/11/16 17:17:37.779, [Not Supported], 0 %, 0 %
2018/11/16 17:17:38.780, [Not Supported], 14 %, 5 %
2018/11/16 17:17:39.781, [Not Supported], 0 %, 0 %
2018/11/16 17:17:40.782, [Not Supported], 0 %, 0 %
2018/11/16 17:17:41.783, [Not Supported], 9 %, 3 %
2018/11/16 17:17:42.784, [Not Supported], 0 %, 0 %
2018/11/16 17:17:43.785, [Not Supported], 0 %, 0 %
2018/11/16 17:17:44.786, [Not Supported], 8 %, 1 %
2018/11/16 17:17:45.787, [Not Supported], 0 %, 0 %
2018/11/16 17:17:46.788, [Not Supported], 0 %, 0 %
2018/11/16 17:17:47.789, [Not Supported], 3 %, 0 %
2018/11/16 17:17:48.790, [Not Supported], 0 %, 0 %
2018/11/16 17:17:49.791, [Not Supported], 0 %, 0 %
2018/11/16 17:17:50.792, [Not Supported], 0 %, 0 %
2018/11/16 17:17:51.793, [Not Supported], 0 %, 0 %
2018/11/16 17:17:52.794, [Not Supported], 0 %, 0 %
2018/11/16 17:17:53.795, [Not Supported], 0 %, 0 %
2018/11/16 17:17:54.796, [Not Supported], 0 %, 0 %
2018/11/16 17:17:55.796, [Not Supported], 0 %, 0 %
2018/11/16 17:17:56.797, [Not Supported], 0 %, 0 %
2018/11/16 17:17:57.798, [Not Supported], 0 %, 0 %
2018/11/16 17:17:58.799, [Not Supported], 0 %, 0 %
2018/11/16 17:17:59.800, [Not Supported], 0 %, 0 %
2018/11/16 17:18:00.801, [Not Supported], 0 %, 0 %
2018/11/16 17:18:01.802, [Not Supported], 0 %, 0 %
2018/11/16 17:18:02.803, [Not Supported], 0 %, 0 %
2018/11/16 17:18:03.804, [Not Supported], 0 %, 0 %
2018/11/16 17:18:04.805, [Not Supported], 0 %, 0 %
2018/11/16 17:18:05.806, [Not Supported], 0 %, 0 %
2018/11/16 17:18:06.807, [Not Supported], 0 %, 0 %
2018/11/16 17:18:07.808, [Not Supported], 0 %, 0 %
2018/11/16 17:18:08.809, [Not Supported], 0 %, 0 %
2018/11/16 17:18:09.810, [Not Supported], 0 %, 0 %
2018/11/16 17:18:10.811, [Not Supported], 0 %, 0 %
2018/11/16 17:18:11.812, [Not Supported], 0 %, 0 %
2018/11/16 17:18:12.813, [Not Supported], 0 %, 0 %
2018/11/16 17:18:13.814, [Not Supported], 0 %, 0 %
2018/11/16 17:18:14.815, [Not Supported], 0 %, 0 %
2018/11/16 17:18:15.816, [Not Supported], 0 %, 0 %
2018/11/16 17:18:16.817, [Not Supported], 11 %, 5 %
2018/11/16 17:18:17.818, [Not Supported], 0 %, 0 %
2018/11/16 17:18:18.819, [Not Supported], 0 %, 0 %
2018/11/16 17:18:19.820, [Not Supported], 19 %, 5 %
2018/11/16 17:18:20.821, [Not Supported], 0 %, 0 %
2018/11/16 17:18:21.822, [Not Supported], 0 %, 0 %
2018/11/16 17:18:22.823, [Not Supported], 13 %, 5 %
2018/11/16 17:18:23.824, [Not Supported], 0 %, 0 %
2018/11/16 17:18:24.825, [Not Supported], 0 %, 0 %
2018/11/16 17:18:25.826, [Not Supported], 14 %, 5 %
2018/11/16 17:18:26.827, [Not Supported], 0 %, 0 %
2018/11/16 17:18:27.828, [Not Supported], 0 %, 0 %
2018/11/16 17:18:28.829, [Not Supported], 15 %, 5 %
2018/11/16 17:18:29.830, [Not Supported], 0 %, 0 %
2018/11/16 17:18:30.831, [Not Supported], 0 %, 0 %
2018/11/16 17:18:31.832, [Not Supported], 12 %, 5 %
2018/11/16 17:18:32.833, [Not Supported], 0 %, 0 %
2018/11/16 17:18:33.834, [Not Supported], 0 %, 0 %
2018/11/16 17:18:34.835, [Not Supported], 0 %, 0 %
2018/11/16 17:18:35.836, [Not Supported], 0 %, 0 %
2018/11/16 17:18:36.838, [Not Supported], 0 %, 0 %
2018/11/16 17:18:37.838, [Not Supported], 0 %, 0 %
