timestamp, power.draw [W], utilization.gpu [%], utilization.memory [%]
2018/11/16 17:30:55.864, [Not Supported], 8 %, 0 %
2018/11/16 17:30:56.865, [Not Supported], 4 %, 3 %
2018/11/16 17:30:57.866, [Not Supported], 0 %, 0 %
2018/11/16 17:30:58.867, [Not Supported], 6 %, 0 %
2018/11/16 17:30:59.868, [Not Supported], 0 %, 0 %
2018/11/16 17:31:00.869, [Not Supported], 0 %, 0 %
2018/11/16 17:31:01.870, [Not Supported], 13 %, 6 %
2018/11/16 17:31:02.871, [Not Supported], 0 %, 0 %
2018/11/16 17:31:03.872, [Not Supported], 8 %, 6 %
2018/11/16 17:31:04.873, [Not Supported], 7 %, 0 %
2018/11/16 17:31:05.874, [Not Supported], 0 %, 0 %
2018/11/16 17:31:06.875, [Not Supported], 0 %, 0 %
2018/11/16 17:31:07.876, [Not Supported], 17 %, 6 %
2018/11/16 17:31:08.877, [Not Supported], 0 %, 0 %
2018/11/16 17:31:09.878, [Not Supported], 0 %, 0 %
2018/11/16 17:31:10.879, [Not Supported], 0 %, 0 %
2018/11/16 17:31:11.880, [Not Supported], 0 %, 0 %
2018/11/16 17:31:12.881, [Not Supported], 8 %, 6 %
2018/11/16 17:31:13.882, [Not Supported], 0 %, 0 %
2018/11/16 17:31:14.883, [Not Supported], 8 %, 6 %
2018/11/16 17:31:15.884, [Not Supported], 0 %, 0 %
2018/11/16 17:31:16.885, [Not Supported], 0 %, 0 %
2018/11/16 17:31:17.885, [Not Supported], 0 %, 0 %
2018/11/16 17:31:18.886, [Not Supported], 0 %, 0 %
2018/11/16 17:31:19.887, [Not Supported], 0 %, 0 %
2018/11/16 17:31:20.888, [Not Supported], 0 %, 0 %
2018/11/16 17:31:21.889, [Not Supported], 8 %, 5 %
2018/11/16 17:31:22.890, [Not Supported], 0 %, 0 %
2018/11/16 17:31:23.892, [Not Supported], 0 %, 0 %
2018/11/16 17:31:24.893, [Not Supported], 0 %, 0 %
2018/11/16 17:31:25.894, [Not Supported], 8 %, 6 %
2018/11/16 17:31:26.895, [Not Supported], 0 %, 0 %
2018/11/16 17:31:27.896, [Not Supported], 0 %, 0 %
2018/11/16 17:31:28.897, [Not Supported], 0 %, 0 %
2018/11/16 17:31:29.898, [Not Supported], 0 %, 0 %
2018/11/16 17:31:30.899, [Not Supported], 11 %, 6 %
2018/11/16 17:31:31.900, [Not Supported], 0 %, 0 %
2018/11/16 17:31:32.901, [Not Supported], 8 %, 6 %
2018/11/16 17:31:33.902, [Not Supported], 7 %, 0 %
2018/11/16 17:31:34.903, [Not Supported], 0 %, 0 %
2018/11/16 17:31:35.904, [Not Supported], 0 %, 0 %
2018/11/16 17:31:36.905, [Not Supported], 13 %, 6 %
2018/11/16 17:31:37.906, [Not Supported], 0 %, 0 %
2018/11/16 17:31:38.907, [Not Supported], 0 %, 0 %
2018/11/16 17:31:39.908, [Not Supported], 5 %, 0 %
2018/11/16 17:31:40.909, [Not Supported], 0 %, 0 %
2018/11/16 17:31:41.909, [Not Supported], 0 %, 0 %
2018/11/16 17:31:42.910, [Not Supported], 5 %, 0 %
2018/11/16 17:31:43.912, [Not Supported], 8 %, 6 %
2018/11/16 17:31:44.912, [Not Supported], 0 %, 0 %
2018/11/16 17:31:45.913, [Not Supported], 14 %, 6 %
2018/11/16 17:31:46.915, [Not Supported], 0 %, 0 %
2018/11/16 17:31:47.915, [Not Supported], 0 %, 0 %
2018/11/16 17:31:48.916, [Not Supported], 8 %, 6 %
2018/11/16 17:31:49.917, [Not Supported], 0 %, 0 %
2018/11/16 17:31:50.918, [Not Supported], 8 %, 6 %
2018/11/16 17:31:51.920, [Not Supported], 0 %, 0 %
2018/11/16 17:31:52.921, [Not Supported], 0 %, 0 %
2018/11/16 17:31:53.922, [Not Supported], 0 %, 0 %
2018/11/16 17:31:54.923, [Not Supported], 8 %, 6 %
2018/11/16 17:31:55.924, [Not Supported], 0 %, 0 %
2018/11/16 17:31:56.925, [Not Supported], 8 %, 6 %
2018/11/16 17:31:57.926, [Not Supported], 0 %, 0 %
2018/11/16 17:31:58.926, [Not Supported], 0 %, 0 %
2018/11/16 17:31:59.927, [Not Supported], 0 %, 0 %
2018/11/16 17:32:00.928, [Not Supported], 0 %, 0 %
2018/11/16 17:32:01.929, [Not Supported], 0 %, 0 %
2018/11/16 17:32:02.930, [Not Supported], 0 %, 0 %
2018/11/16 17:32:03.931, [Not Supported], 8 %, 5 %
2018/11/16 17:32:04.932, [Not Supported], 0 %, 0 %
2018/11/16 17:32:05.933, [Not Supported], 0 %, 0 %
2018/11/16 17:32:06.934, [Not Supported], 8 %, 6 %
2018/11/16 17:32:07.935, [Not Supported], 0 %, 0 %
2018/11/16 17:32:08.936, [Not Supported], 8 %, 6 %
2018/11/16 17:32:09.937, [Not Supported], 0 %, 0 %
2018/11/16 17:32:10.938, [Not Supported], 0 %, 0 %
2018/11/16 17:32:11.939, [Not Supported], 0 %, 0 %
2018/11/16 17:32:12.940, [Not Supported], 8 %, 6 %
2018/11/16 17:32:13.941, [Not Supported], 0 %, 0 %
2018/11/16 17:32:14.942, [Not Supported], 8 %, 6 %
2018/11/16 17:32:15.943, [Not Supported], 0 %, 0 %
2018/11/16 17:32:16.943, [Not Supported], 0 %, 0 %
2018/11/16 17:32:17.944, [Not Supported], 0 %, 0 %
2018/11/16 17:32:18.945, [Not Supported], 5 %, 4 %
2018/11/16 17:32:19.946, [Not Supported], 0 %, 0 %
2018/11/16 17:32:20.947, [Not Supported], 0 %, 0 %
2018/11/16 17:32:21.948, [Not Supported], 0 %, 0 %
2018/11/16 17:32:22.949, [Not Supported], 8 %, 4 %
2018/11/16 17:32:23.950, [Not Supported], 10 %, 0 %
2018/11/16 17:32:24.951, [Not Supported], 8 %, 6 %
2018/11/16 17:32:25.952, [Not Supported], 0 %, 0 %
2018/11/16 17:32:26.952, [Not Supported], 15 %, 6 %
2018/11/16 17:32:27.954, [Not Supported], 0 %, 0 %
2018/11/16 17:32:28.955, [Not Supported], 0 %, 0 %
2018/11/16 17:32:29.956, [Not Supported], 10 %, 0 %
2018/11/16 17:32:30.957, [Not Supported], 8 %, 6 %
2018/11/16 17:32:31.958, [Not Supported], 0 %, 0 %
2018/11/16 17:32:32.958, [Not Supported], 15 %, 6 %
2018/11/16 17:32:33.959, [Not Supported], 0 %, 0 %
2018/11/16 17:32:34.960, [Not Supported], 0 %, 0 %
2018/11/16 17:32:35.961, [Not Supported], 6 %, 0 %
2018/11/16 17:32:36.962, [Not Supported], 8 %, 6 %
2018/11/16 17:32:37.963, [Not Supported], 0 %, 0 %
2018/11/16 17:32:38.964, [Not Supported], 8 %, 2 %
2018/11/16 17:32:39.965, [Not Supported], 0 %, 0 %
2018/11/16 17:32:40.966, [Not Supported], 0 %, 0 %
2018/11/16 17:32:41.967, [Not Supported], 0 %, 0 %
2018/11/16 17:32:42.968, [Not Supported], 8 %, 6 %
2018/11/16 17:32:43.969, [Not Supported], 0 %, 0 %
2018/11/16 17:32:44.970, [Not Supported], 8 %, 6 %
2018/11/16 17:32:45.971, [Not Supported], 0 %, 0 %
2018/11/16 17:32:46.972, [Not Supported], 0 %, 0 %
2018/11/16 17:32:47.973, [Not Supported], 0 %, 0 %
2018/11/16 17:32:48.974, [Not Supported], 8 %, 6 %
2018/11/16 17:32:49.975, [Not Supported], 0 %, 0 %
2018/11/16 17:32:50.976, [Not Supported], 8 %, 6 %
2018/11/16 17:32:51.977, [Not Supported], 0 %, 0 %
2018/11/16 17:32:52.978, [Not Supported], 0 %, 0 %
2018/11/16 17:32:53.979, [Not Supported], 0 %, 0 %
2018/11/16 17:32:54.980, [Not Supported], 8 %, 6 %
2018/11/16 17:32:55.981, [Not Supported], 0 %, 0 %
2018/11/16 17:32:56.982, [Not Supported], 8 %, 6 %
2018/11/16 17:32:57.983, [Not Supported], 0 %, 0 %
2018/11/16 17:32:58.984, [Not Supported], 1 %, 0 %
2018/11/16 17:32:59.985, [Not Supported], 0 %, 0 %
2018/11/16 17:33:00.986, [Not Supported], 8 %, 6 %
2018/11/16 17:33:01.987, [Not Supported], 9 %, 0 %
2018/11/16 17:33:02.988, [Not Supported], 8 %, 6 %
2018/11/16 17:33:03.989, [Not Supported], 0 %, 0 %
2018/11/16 17:33:04.990, [Not Supported], 8 %, 0 %
2018/11/16 17:33:05.991, [Not Supported], 0 %, 0 %
2018/11/16 17:33:06.992, [Not Supported], 8 %, 6 %
2018/11/16 17:33:07.993, [Not Supported], 7 %, 0 %
2018/11/16 17:33:08.994, [Not Supported], 8 %, 6 %
2018/11/16 17:33:09.995, [Not Supported], 0 %, 0 %
2018/11/16 17:33:10.996, [Not Supported], 7 %, 0 %
2018/11/16 17:33:11.997, [Not Supported], 0 %, 0 %
2018/11/16 17:33:12.998, [Not Supported], 8 %, 6 %
2018/11/16 17:33:13.999, [Not Supported], 7 %, 0 %
2018/11/16 17:33:15.000, [Not Supported], 8 %, 6 %
2018/11/16 17:33:16.001, [Not Supported], 0 %, 0 %
2018/11/16 17:33:17.002, [Not Supported], 0 %, 0 %
2018/11/16 17:33:18.003, [Not Supported], 0 %, 0 %
2018/11/16 17:33:19.004, [Not Supported], 1 %, 1 %
2018/11/16 17:33:20.005, [Not Supported], 0 %, 0 %
2018/11/16 17:33:21.006, [Not Supported], 8 %, 6 %
2018/11/16 17:33:22.007, [Not Supported], 0 %, 0 %
2018/11/16 17:33:23.008, [Not Supported], 0 %, 0 %
2018/11/16 17:33:24.009, [Not Supported], 0 %, 0 %
2018/11/16 17:33:25.010, [Not Supported], 8 %, 6 %
2018/11/16 17:33:26.010, [Not Supported], 0 %, 0 %
2018/11/16 17:33:27.011, [Not Supported], 8 %, 6 %
2018/11/16 17:33:28.012, [Not Supported], 0 %, 0 %
2018/11/16 17:33:29.013, [Not Supported], 0 %, 0 %
2018/11/16 17:33:30.014, [Not Supported], 0 %, 0 %
2018/11/16 17:33:31.015, [Not Supported], 8 %, 6 %
2018/11/16 17:33:32.016, [Not Supported], 0 %, 0 %
2018/11/16 17:33:33.017, [Not Supported], 8 %, 6 %
2018/11/16 17:33:34.018, [Not Supported], 0 %, 0 %
2018/11/16 17:33:35.019, [Not Supported], 0 %, 0 %
2018/11/16 17:33:36.020, [Not Supported], 3 %, 2 %
2018/11/16 17:33:37.021, [Not Supported], 0 %, 0 %
2018/11/16 17:33:38.022, [Not Supported], 0 %, 0 %
2018/11/16 17:33:39.023, [Not Supported], 0 %, 0 %
2018/11/16 17:33:40.024, [Not Supported], 0 %, 0 %
2018/11/16 17:33:41.025, [Not Supported], 0 %, 0 %
2018/11/16 17:33:42.026, [Not Supported], 0 %, 0 %
2018/11/16 17:33:43.027, [Not Supported], 8 %, 6 %
2018/11/16 17:33:44.028, [Not Supported], 0 %, 0 %
2018/11/16 17:33:45.029, [Not Supported], 8 %, 6 %
2018/11/16 17:33:46.030, [Not Supported], 0 %, 0 %
2018/11/16 17:33:47.031, [Not Supported], 0 %, 0 %
2018/11/16 17:33:48.032, [Not Supported], 0 %, 0 %
2018/11/16 17:33:49.033, [Not Supported], 8 %, 6 %
2018/11/16 17:33:50.034, [Not Supported], 0 %, 0 %
2018/11/16 17:33:51.035, [Not Supported], 8 %, 6 %
2018/11/16 17:33:52.036, [Not Supported], 6 %, 0 %
2018/11/16 17:33:53.037, [Not Supported], 0 %, 0 %
2018/11/16 17:33:54.038, [Not Supported], 8 %, 6 %
2018/11/16 17:33:55.039, [Not Supported], 10 %, 0 %
2018/11/16 17:33:56.040, [Not Supported], 2 %, 2 %
2018/11/16 17:33:57.041, [Not Supported], 0 %, 0 %
2018/11/16 17:33:58.042, [Not Supported], 8 %, 0 %
2018/11/16 17:33:59.043, [Not Supported], 0 %, 0 %
2018/11/16 17:34:00.044, [Not Supported], 0 %, 0 %
2018/11/16 17:34:01.045, [Not Supported], 16 %, 6 %
2018/11/16 17:34:02.046, [Not Supported], 0 %, 0 %
2018/11/16 17:34:03.047, [Not Supported], 8 %, 6 %
2018/11/16 17:34:04.048, [Not Supported], 9 %, 0 %
2018/11/16 17:34:05.048, [Not Supported], 0 %, 0 %
2018/11/16 17:34:06.049, [Not Supported], 0 %, 0 %
2018/11/16 17:34:07.050, [Not Supported], 14 %, 6 %
2018/11/16 17:34:08.051, [Not Supported], 0 %, 0 %
2018/11/16 17:34:09.052, [Not Supported], 8 %, 6 %
2018/11/16 17:34:10.053, [Not Supported], 0 %, 0 %
2018/11/16 17:34:11.054, [Not Supported], 0 %, 0 %
2018/11/16 17:34:12.055, [Not Supported], 8 %, 6 %
2018/11/16 17:34:13.056, [Not Supported], 0 %, 0 %
2018/11/16 17:34:14.057, [Not Supported], 8 %, 6 %
2018/11/16 17:34:15.058, [Not Supported], 0 %, 0 %
2018/11/16 17:34:16.059, [Not Supported], 0 %, 0 %
2018/11/16 17:34:17.059, [Not Supported], 0 %, 0 %
2018/11/16 17:34:18.061, [Not Supported], 0 %, 0 %
2018/11/16 17:34:19.062, [Not Supported], 1 %, 1 %
2018/11/16 17:34:20.063, [Not Supported], 0 %, 0 %
2018/11/16 17:34:21.064, [Not Supported], 8 %, 6 %
2018/11/16 17:34:22.065, [Not Supported], 0 %, 0 %
2018/11/16 17:34:23.066, [Not Supported], 0 %, 0 %
2018/11/16 17:34:24.067, [Not Supported], 0 %, 0 %
2018/11/16 17:34:25.068, [Not Supported], 8 %, 6 %
2018/11/16 17:34:26.069, [Not Supported], 0 %, 0 %
2018/11/16 17:34:27.069, [Not Supported], 8 %, 6 %
2018/11/16 17:34:28.070, [Not Supported], 0 %, 0 %
2018/11/16 17:34:29.072, [Not Supported], 0 %, 0 %
2018/11/16 17:34:30.073, [Not Supported], 8 %, 6 %
2018/11/16 17:34:31.074, [Not Supported], 0 %, 0 %
2018/11/16 17:34:32.075, [Not Supported], 8 %, 6 %
2018/11/16 17:34:33.076, [Not Supported], 4 %, 0 %
2018/11/16 17:34:34.077, [Not Supported], 0 %, 0 %
2018/11/16 17:34:35.078, [Not Supported], 0 %, 0 %
2018/11/16 17:34:36.079, [Not Supported], 15 %, 6 %
2018/11/16 17:34:37.080, [Not Supported], 0 %, 0 %
2018/11/16 17:34:38.081, [Not Supported], 0 %, 0 %
2018/11/16 17:34:39.082, [Not Supported], 8 %, 0 %
2018/11/16 17:34:40.083, [Not Supported], 0 %, 0 %
2018/11/16 17:34:41.084, [Not Supported], 0 %, 0 %
2018/11/16 17:34:42.085, [Not Supported], 5 %, 0 %
2018/11/16 17:34:43.086, [Not Supported], 8 %, 6 %
2018/11/16 17:34:44.087, [Not Supported], 0 %, 0 %
2018/11/16 17:34:45.088, [Not Supported], 12 %, 6 %
2018/11/16 17:34:46.089, [Not Supported], 0 %, 0 %
2018/11/16 17:34:47.090, [Not Supported], 0 %, 0 %
2018/11/16 17:34:48.091, [Not Supported], 8 %, 6 %
2018/11/16 17:34:49.092, [Not Supported], 0 %, 0 %
2018/11/16 17:34:50.093, [Not Supported], 8 %, 6 %
2018/11/16 17:34:51.094, [Not Supported], 0 %, 0 %
2018/11/16 17:34:52.095, [Not Supported], 0 %, 0 %
2018/11/16 17:34:53.096, [Not Supported], 0 %, 0 %
2018/11/16 17:34:54.097, [Not Supported], 8 %, 6 %
2018/11/16 17:34:55.098, [Not Supported], 0 %, 0 %
2018/11/16 17:34:56.099, [Not Supported], 8 %, 6 %
2018/11/16 17:34:57.100, [Not Supported], 0 %, 0 %
2018/11/16 17:34:58.101, [Not Supported], 0 %, 0 %
2018/11/16 17:34:59.102, [Not Supported], 0 %, 0 %
2018/11/16 17:35:00.102, [Not Supported], 0 %, 0 %
2018/11/16 17:35:01.103, [Not Supported], 0 %, 0 %
2018/11/16 17:35:02.104, [Not Supported], 0 %, 0 %
2018/11/16 17:35:03.105, [Not Supported], 8 %, 6 %
2018/11/16 17:35:04.105, [Not Supported], 0 %, 0 %
2018/11/16 17:35:05.106, [Not Supported], 0 %, 0 %
2018/11/16 17:35:06.107, [Not Supported], 8 %, 6 %
2018/11/16 17:35:07.109, [Not Supported], 0 %, 0 %
2018/11/16 17:35:08.110, [Not Supported], 8 %, 6 %
2018/11/16 17:35:09.111, [Not Supported], 0 %, 0 %
2018/11/16 17:35:10.112, [Not Supported], 0 %, 0 %
2018/11/16 17:35:11.112, [Not Supported], 0 %, 0 %
2018/11/16 17:35:12.113, [Not Supported], 8 %, 6 %
2018/11/16 17:35:13.114, [Not Supported], 0 %, 0 %
2018/11/16 17:35:14.115, [Not Supported], 8 %, 6 %
2018/11/16 17:35:15.116, [Not Supported], 0 %, 0 %
2018/11/16 17:35:16.117, [Not Supported], 0 %, 0 %
2018/11/16 17:35:17.118, [Not Supported], 0 %, 0 %
2018/11/16 17:35:18.119, [Not Supported], 7 %, 5 %
2018/11/16 17:35:19.120, [Not Supported], 0 %, 0 %
2018/11/16 17:35:20.121, [Not Supported], 0 %, 0 %
2018/11/16 17:35:21.122, [Not Supported], 0 %, 0 %
2018/11/16 17:35:22.123, [Not Supported], 0 %, 0 %
2018/11/16 17:35:23.124, [Not Supported], 4 %, 0 %
2018/11/16 17:35:24.125, [Not Supported], 8 %, 6 %
2018/11/16 17:35:25.126, [Not Supported], 0 %, 0 %
2018/11/16 17:35:26.126, [Not Supported], 16 %, 6 %
2018/11/16 17:35:27.127, [Not Supported], 0 %, 0 %
2018/11/16 17:35:28.128, [Not Supported], 0 %, 0 %
2018/11/16 17:35:29.130, [Not Supported], 6 %, 0 %
2018/11/16 17:35:30.131, [Not Supported], 8 %, 6 %
2018/11/16 17:35:31.132, [Not Supported], 0 %, 0 %
2018/11/16 17:35:32.133, [Not Supported], 14 %, 6 %
2018/11/16 17:35:33.134, [Not Supported], 0 %, 0 %
2018/11/16 17:35:34.135, [Not Supported], 0 %, 0 %
2018/11/16 17:35:35.136, [Not Supported], 6 %, 0 %
2018/11/16 17:35:36.137, [Not Supported], 8 %, 6 %
2018/11/16 17:35:37.138, [Not Supported], 0 %, 0 %
2018/11/16 17:35:38.139, [Not Supported], 15 %, 6 %
2018/11/16 17:35:39.140, [Not Supported], 0 %, 0 %
2018/11/16 17:35:40.141, [Not Supported], 0 %, 0 %
2018/11/16 17:35:41.142, [Not Supported], 0 %, 0 %
2018/11/16 17:35:42.143, [Not Supported], 8 %, 6 %
2018/11/16 17:35:43.144, [Not Supported], 0 %, 0 %
2018/11/16 17:35:44.145, [Not Supported], 8 %, 6 %
2018/11/16 17:35:45.146, [Not Supported], 0 %, 0 %
2018/11/16 17:35:46.147, [Not Supported], 0 %, 0 %
2018/11/16 17:35:47.148, [Not Supported], 0 %, 0 %
2018/11/16 17:35:48.149, [Not Supported], 8 %, 6 %
2018/11/16 17:35:49.150, [Not Supported], 0 %, 0 %
2018/11/16 17:35:50.151, [Not Supported], 8 %, 6 %
2018/11/16 17:35:51.152, [Not Supported], 0 %, 0 %
2018/11/16 17:35:52.153, [Not Supported], 0 %, 0 %
2018/11/16 17:35:53.154, [Not Supported], 0 %, 0 %
2018/11/16 17:35:54.155, [Not Supported], 8 %, 6 %
2018/11/16 17:35:55.156, [Not Supported], 0 %, 0 %
2018/11/16 17:35:56.158, [Not Supported], 8 %, 6 %
2018/11/16 17:35:57.159, [Not Supported], 0 %, 0 %
2018/11/16 17:35:58.160, [Not Supported], 0 %, 0 %
2018/11/16 17:35:59.161, [Not Supported], 0 %, 0 %
2018/11/16 17:36:00.162, [Not Supported], 8 %, 6 %
2018/11/16 17:36:01.163, [Not Supported], 1 %, 0 %
2018/11/16 17:36:02.164, [Not Supported], 8 %, 6 %
2018/11/16 17:36:03.165, [Not Supported], 0 %, 0 %
2018/11/16 17:36:04.166, [Not Supported], 8 %, 0 %
2018/11/16 17:36:05.167, [Not Supported], 0 %, 0 %
2018/11/16 17:36:06.168, [Not Supported], 8 %, 6 %
2018/11/16 17:36:07.169, [Not Supported], 5 %, 0 %
2018/11/16 17:36:08.170, [Not Supported], 8 %, 6 %
2018/11/16 17:36:09.171, [Not Supported], 0 %, 0 %
2018/11/16 17:36:10.172, [Not Supported], 5 %, 0 %
2018/11/16 17:36:11.173, [Not Supported], 0 %, 0 %
2018/11/16 17:36:12.175, [Not Supported], 8 %, 6 %
2018/11/16 17:36:13.176, [Not Supported], 9 %, 0 %
2018/11/16 17:36:14.177, [Not Supported], 8 %, 6 %
2018/11/16 17:36:15.177, [Not Supported], 0 %, 0 %
2018/11/16 17:36:16.179, [Not Supported], 0 %, 0 %
2018/11/16 17:36:17.179, [Not Supported], 0 %, 0 %
2018/11/16 17:36:18.180, [Not Supported], 0 %, 0 %
2018/11/16 17:36:19.181, [Not Supported], 0 %, 0 %
2018/11/16 17:36:20.182, [Not Supported], 8 %, 6 %
2018/11/16 17:36:21.183, [Not Supported], 0 %, 0 %
2018/11/16 17:36:22.184, [Not Supported], 0 %, 0 %
2018/11/16 17:36:23.185, [Not Supported], 0 %, 0 %
2018/11/16 17:36:24.186, [Not Supported], 8 %, 6 %
2018/11/16 17:36:25.187, [Not Supported], 0 %, 0 %
2018/11/16 17:36:26.188, [Not Supported], 8 %, 6 %
2018/11/16 17:36:27.189, [Not Supported], 0 %, 0 %
2018/11/16 17:36:28.190, [Not Supported], 0 %, 0 %
2018/11/16 17:36:29.191, [Not Supported], 0 %, 0 %
2018/11/16 17:36:30.192, [Not Supported], 8 %, 6 %
2018/11/16 17:36:31.193, [Not Supported], 0 %, 0 %
2018/11/16 17:36:32.194, [Not Supported], 8 %, 6 %
2018/11/16 17:36:33.195, [Not Supported], 0 %, 0 %
2018/11/16 17:36:34.196, [Not Supported], 0 %, 0 %
2018/11/16 17:36:35.197, [Not Supported], 7 %, 5 %
2018/11/16 17:36:36.198, [Not Supported], 0 %, 0 %
2018/11/16 17:36:37.199, [Not Supported], 0 %, 0 %
2018/11/16 17:36:38.200, [Not Supported], 0 %, 0 %
2018/11/16 17:36:39.201, [Not Supported], 0 %, 0 %
2018/11/16 17:36:40.202, [Not Supported], 0 %, 0 %
2018/11/16 17:36:41.203, [Not Supported], 0 %, 0 %
2018/11/16 17:36:42.204, [Not Supported], 8 %, 6 %
2018/11/16 17:36:43.205, [Not Supported], 0 %, 0 %
2018/11/16 17:36:44.206, [Not Supported], 8 %, 6 %
2018/11/16 17:36:45.207, [Not Supported], 0 %, 0 %
2018/11/16 17:36:46.208, [Not Supported], 0 %, 0 %
2018/11/16 17:36:47.209, [Not Supported], 0 %, 0 %
2018/11/16 17:36:48.210, [Not Supported], 8 %, 6 %
2018/11/16 17:36:49.211, [Not Supported], 0 %, 0 %
2018/11/16 17:36:50.212, [Not Supported], 8 %, 6 %
2018/11/16 17:36:51.213, [Not Supported], 0 %, 0 %
2018/11/16 17:36:52.214, [Not Supported], 0 %, 0 %
2018/11/16 17:36:53.215, [Not Supported], 8 %, 6 %
2018/11/16 17:36:54.216, [Not Supported], 9 %, 0 %
2018/11/16 17:36:55.217, [Not Supported], 8 %, 6 %
2018/11/16 17:36:56.218, [Not Supported], 0 %, 0 %
2018/11/16 17:36:57.219, [Not Supported], 7 %, 0 %
2018/11/16 17:36:58.220, [Not Supported], 0 %, 0 %
2018/11/16 17:36:59.221, [Not Supported], 0 %, 0 %
2018/11/16 17:37:00.222, [Not Supported], 26 %, 13 %
2018/11/16 17:37:01.223, [Not Supported], 0 %, 0 %
2018/11/16 17:37:02.224, [Not Supported], 8 %, 6 %
2018/11/16 17:37:03.225, [Not Supported], 7 %, 0 %
2018/11/16 17:37:04.226, [Not Supported], 0 %, 0 %
2018/11/16 17:37:05.227, [Not Supported], 0 %, 0 %
2018/11/16 17:37:06.228, [Not Supported], 16 %, 6 %
2018/11/16 17:37:07.229, [Not Supported], 0 %, 0 %
2018/11/16 17:37:08.230, [Not Supported], 8 %, 6 %
2018/11/16 17:37:09.231, [Not Supported], 7 %, 0 %
2018/11/16 17:37:10.232, [Not Supported], 0 %, 0 %
2018/11/16 17:37:11.233, [Not Supported], 8 %, 6 %
2018/11/16 17:37:12.234, [Not Supported], 0 %, 0 %
2018/11/16 17:37:13.235, [Not Supported], 8 %, 6 %
2018/11/16 17:37:14.236, [Not Supported], 0 %, 0 %
2018/11/16 17:37:15.237, [Not Supported], 0 %, 0 %
2018/11/16 17:37:16.238, [Not Supported], 0 %, 0 %
2018/11/16 17:37:17.239, [Not Supported], 5 %, 3 %
2018/11/16 17:37:18.240, [Not Supported], 0 %, 0 %
2018/11/16 17:37:19.242, [Not Supported], 0 %, 0 %
2018/11/16 17:37:20.243, [Not Supported], 0 %, 0 %
2018/11/16 17:37:21.243, [Not Supported], 0 %, 0 %
2018/11/16 17:37:22.245, [Not Supported], 0 %, 0 %
2018/11/16 17:37:23.246, [Not Supported], 0 %, 0 %
2018/11/16 17:37:24.247, [Not Supported], 8 %, 6 %
2018/11/16 17:37:25.248, [Not Supported], 0 %, 0 %
2018/11/16 17:37:26.249, [Not Supported], 8 %, 6 %
2018/11/16 17:37:27.250, [Not Supported], 0 %, 0 %
2018/11/16 17:37:28.251, [Not Supported], 0 %, 0 %
2018/11/16 17:37:29.252, [Not Supported], 8 %, 6 %
2018/11/16 17:37:30.253, [Not Supported], 0 %, 0 %
2018/11/16 17:37:31.254, [Not Supported], 8 %, 6 %
2018/11/16 17:37:32.255, [Not Supported], 0 %, 0 %
2018/11/16 17:37:33.256, [Not Supported], 0 %, 0 %
2018/11/16 17:37:34.257, [Not Supported], 0 %, 0 %
2018/11/16 17:37:35.258, [Not Supported], 12 %, 6 %
2018/11/16 17:37:36.259, [Not Supported], 0 %, 0 %
2018/11/16 17:37:37.260, [Not Supported], 6 %, 4 %
2018/11/16 17:37:38.261, [Not Supported], 6 %, 0 %
2018/11/16 17:37:39.262, [Not Supported], 0 %, 0 %
2018/11/16 17:37:40.263, [Not Supported], 0 %, 0 %
2018/11/16 17:37:41.264, [Not Supported], 8 %, 0 %
2018/11/16 17:37:42.265, [Not Supported], 6 %, 4 %
2018/11/16 17:37:43.266, [Not Supported], 0 %, 0 %
2018/11/16 17:37:44.267, [Not Supported], 13 %, 6 %
2018/11/16 17:37:45.268, [Not Supported], 0 %, 0 %
2018/11/16 17:37:46.269, [Not Supported], 0 %, 0 %
2018/11/16 17:37:47.270, [Not Supported], 8 %, 6 %
2018/11/16 17:37:48.271, [Not Supported], 0 %, 0 %
2018/11/16 17:37:49.272, [Not Supported], 8 %, 6 %
2018/11/16 17:37:50.273, [Not Supported], 0 %, 0 %
2018/11/16 17:37:51.274, [Not Supported], 0 %, 0 %
2018/11/16 17:37:52.275, [Not Supported], 0 %, 0 %
2018/11/16 17:37:53.276, [Not Supported], 8 %, 6 %
2018/11/16 17:37:54.277, [Not Supported], 0 %, 0 %
2018/11/16 17:37:55.278, [Not Supported], 8 %, 6 %
2018/11/16 17:37:56.279, [Not Supported], 0 %, 0 %
2018/11/16 17:37:57.280, [Not Supported], 0 %, 0 %
2018/11/16 17:37:58.281, [Not Supported], 0 %, 0 %
2018/11/16 17:37:59.282, [Not Supported], 0 %, 0 %
2018/11/16 17:38:00.283, [Not Supported], 25 %, 17 %
2018/11/16 17:38:01.284, [Not Supported], 0 %, 0 %
2018/11/16 17:38:02.285, [Not Supported], 7 %, 5 %
2018/11/16 17:38:03.286, [Not Supported], 0 %, 0 %
2018/11/16 17:38:04.287, [Not Supported], 0 %, 0 %
2018/11/16 17:38:05.288, [Not Supported], 8 %, 6 %
2018/11/16 17:38:06.289, [Not Supported], 0 %, 0 %
2018/11/16 17:38:07.290, [Not Supported], 8 %, 6 %
2018/11/16 17:38:08.291, [Not Supported], 0 %, 0 %
2018/11/16 17:38:09.292, [Not Supported], 0 %, 0 %
2018/11/16 17:38:10.293, [Not Supported], 0 %, 0 %
2018/11/16 17:38:11.294, [Not Supported], 8 %, 6 %
