timestamp, power.draw [W], utilization.gpu [%], utilization.memory [%]
2018/11/16 17:02:38.574, [Not Supported], 39 %, 25 %
2018/11/16 17:02:39.575, [Not Supported], 42 %, 26 %
2018/11/16 17:02:40.576, [Not Supported], 42 %, 26 %
2018/11/16 17:02:41.577, [Not Supported], 44 %, 28 %
2018/11/16 17:02:42.577, [Not Supported], 42 %, 26 %
2018/11/16 17:02:43.578, [Not Supported], 78 %, 19 %
2018/11/16 17:02:44.579, [Not Supported], 12 %, 5 %
2018/11/16 17:02:45.579, [Not Supported], 11 %, 5 %
2018/11/16 17:02:46.580, [Not Supported], 31 %, 22 %
2018/11/16 17:02:47.580, [Not Supported], 23 %, 15 %
2018/11/16 17:02:48.581, [Not Supported], 20 %, 13 %
2018/11/16 17:02:49.582, [Not Supported], 29 %, 20 %
2018/11/16 17:02:50.583, [Not Supported], 33 %, 22 %
2018/11/16 17:02:51.584, [Not Supported], 34 %, 23 %
2018/11/16 17:02:52.585, [Not Supported], 41 %, 28 %
2018/11/16 17:02:53.586, [Not Supported], 48 %, 34 %
2018/11/16 17:02:54.587, [Not Supported], 38 %, 26 %
2018/11/16 17:02:55.587, [Not Supported], 40 %, 27 %
2018/11/16 17:02:56.588, [Not Supported], 46 %, 33 %
2018/11/16 17:02:57.589, [Not Supported], 42 %, 28 %
2018/11/16 17:02:58.589, [Not Supported], 40 %, 26 %
2018/11/16 17:02:59.590, [Not Supported], 34 %, 23 %
2018/11/16 17:03:00.591, [Not Supported], 37 %, 25 %
2018/11/16 17:03:01.592, [Not Supported], 44 %, 29 %
2018/11/16 17:03:02.592, [Not Supported], 42 %, 28 %
2018/11/16 17:03:03.593, [Not Supported], 39 %, 25 %
2018/11/16 17:03:04.594, [Not Supported], 41 %, 27 %
2018/11/16 17:03:05.595, [Not Supported], 47 %, 27 %
2018/11/16 17:03:06.595, [Not Supported], 46 %, 29 %
2018/11/16 17:03:07.596, [Not Supported], 39 %, 24 %
2018/11/16 17:03:08.597, [Not Supported], 40 %, 26 %
2018/11/16 17:03:09.597, [Not Supported], 45 %, 29 %
2018/11/16 17:03:10.598, [Not Supported], 37 %, 23 %
2018/11/16 17:03:11.599, [Not Supported], 54 %, 31 %
2018/11/16 17:03:12.600, [Not Supported], 44 %, 27 %
2018/11/16 17:03:13.601, [Not Supported], 41 %, 26 %
2018/11/16 17:03:14.602, [Not Supported], 34 %, 21 %
2018/11/16 17:03:15.602, [Not Supported], 43 %, 27 %
2018/11/16 17:03:16.603, [Not Supported], 44 %, 27 %
2018/11/16 17:03:17.604, [Not Supported], 38 %, 24 %
2018/11/16 17:03:18.604, [Not Supported], 34 %, 22 %
2018/11/16 17:03:19.605, [Not Supported], 45 %, 28 %
2018/11/16 17:03:20.606, [Not Supported], 42 %, 26 %
2018/11/16 17:03:21.606, [Not Supported], 39 %, 25 %
2018/11/16 17:03:22.607, [Not Supported], 44 %, 27 %
2018/11/16 17:03:23.608, [Not Supported], 42 %, 29 %
2018/11/16 17:03:24.609, [Not Supported], 37 %, 23 %
2018/11/16 17:03:25.609, [Not Supported], 41 %, 26 %
2018/11/16 17:03:26.610, [Not Supported], 44 %, 28 %
2018/11/16 17:03:27.611, [Not Supported], 44 %, 27 %
2018/11/16 17:03:28.612, [Not Supported], 47 %, 32 %
2018/11/16 17:03:29.612, [Not Supported], 43 %, 27 %
2018/11/16 17:03:30.613, [Not Supported], 39 %, 24 %
2018/11/16 17:03:31.614, [Not Supported], 44 %, 28 %
2018/11/16 17:03:32.615, [Not Supported], 46 %, 29 %
2018/11/16 17:03:33.615, [Not Supported], 42 %, 26 %
2018/11/16 17:03:34.616, [Not Supported], 39 %, 25 %
2018/11/16 17:03:35.617, [Not Supported], 40 %, 25 %
2018/11/16 17:03:36.618, [Not Supported], 39 %, 25 %
2018/11/16 17:03:37.619, [Not Supported], 42 %, 26 %
2018/11/16 17:03:38.619, [Not Supported], 45 %, 28 %
2018/11/16 17:03:39.620, [Not Supported], 42 %, 26 %
2018/11/16 17:03:40.620, [Not Supported], 45 %, 29 %
2018/11/16 17:03:41.621, [Not Supported], 39 %, 24 %
2018/11/16 17:03:42.622, [Not Supported], 42 %, 26 %
2018/11/16 17:03:43.622, [Not Supported], 52 %, 33 %
2018/11/16 17:03:44.623, [Not Supported], 42 %, 26 %
2018/11/16 17:03:45.624, [Not Supported], 38 %, 25 %
2018/11/16 17:03:46.625, [Not Supported], 43 %, 28 %
2018/11/16 17:03:47.626, [Not Supported], 42 %, 26 %
2018/11/16 17:03:48.626, [Not Supported], 39 %, 25 %
2018/11/16 17:03:49.627, [Not Supported], 53 %, 31 %
2018/11/16 17:03:50.628, [Not Supported], 46 %, 29 %
2018/11/16 17:03:51.629, [Not Supported], 43 %, 28 %
2018/11/16 17:03:52.630, [Not Supported], 50 %, 28 %
2018/11/16 17:03:53.631, [Not Supported], 45 %, 27 %
2018/11/16 17:03:54.631, [Not Supported], 39 %, 24 %
2018/11/16 17:03:55.632, [Not Supported], 46 %, 29 %
2018/11/16 17:03:56.633, [Not Supported], 37 %, 23 %
2018/11/16 17:03:57.634, [Not Supported], 33 %, 21 %
2018/11/16 17:03:58.635, [Not Supported], 42 %, 22 %
2018/11/16 17:03:59.635, [Not Supported], 44 %, 26 %
2018/11/16 17:04:00.636, [Not Supported], 45 %, 28 %
2018/11/16 17:04:01.636, [Not Supported], 52 %, 31 %
2018/11/16 17:04:02.637, [Not Supported], 36 %, 23 %
2018/11/16 17:04:03.638, [Not Supported], 43 %, 26 %
2018/11/16 17:04:04.639, [Not Supported], 45 %, 28 %
2018/11/16 17:04:05.639, [Not Supported], 42 %, 26 %
2018/11/16 17:04:06.640, [Not Supported], 45 %, 28 %
2018/11/16 17:04:07.640, [Not Supported], 43 %, 26 %
2018/11/16 17:04:08.641, [Not Supported], 42 %, 26 %
2018/11/16 17:04:09.642, [Not Supported], 39 %, 23 %
2018/11/16 17:04:10.643, [Not Supported], 37 %, 23 %
2018/11/16 17:04:11.644, [Not Supported], 38 %, 23 %
2018/11/16 17:04:12.645, [Not Supported], 37 %, 23 %
2018/11/16 17:04:13.646, [Not Supported], 47 %, 29 %
2018/11/16 17:04:14.647, [Not Supported], 37 %, 23 %
2018/11/16 17:04:15.647, [Not Supported], 39 %, 24 %
2018/11/16 17:04:16.648, [Not Supported], 41 %, 26 %
2018/11/16 17:04:17.649, [Not Supported], 37 %, 24 %
2018/11/16 17:04:18.650, [Not Supported], 40 %, 25 %
2018/11/16 17:04:19.651, [Not Supported], 42 %, 26 %
2018/11/16 17:04:20.652, [Not Supported], 46 %, 29 %
2018/11/16 17:04:21.652, [Not Supported], 48 %, 32 %
2018/11/16 17:04:22.653, [Not Supported], 41 %, 26 %
2018/11/16 17:04:23.654, [Not Supported], 45 %, 28 %
2018/11/16 17:04:24.655, [Not Supported], 45 %, 29 %
2018/11/16 17:04:25.656, [Not Supported], 36 %, 22 %
2018/11/16 17:04:26.656, [Not Supported], 42 %, 26 %
2018/11/16 17:04:27.657, [Not Supported], 48 %, 32 %
2018/11/16 17:04:28.658, [Not Supported], 40 %, 25 %
2018/11/16 17:04:29.659, [Not Supported], 45 %, 28 %
2018/11/16 17:04:30.660, [Not Supported], 44 %, 27 %
2018/11/16 17:04:31.660, [Not Supported], 40 %, 26 %
2018/11/16 17:04:32.661, [Not Supported], 39 %, 25 %
2018/11/16 17:04:33.662, [Not Supported], 46 %, 28 %
2018/11/16 17:04:34.663, [Not Supported], 38 %, 23 %
2018/11/16 17:04:35.664, [Not Supported], 39 %, 25 %
2018/11/16 17:04:36.665, [Not Supported], 46 %, 25 %
2018/11/16 17:04:37.666, [Not Supported], 42 %, 26 %
2018/11/16 17:04:38.666, [Not Supported], 42 %, 26 %
2018/11/16 17:04:39.667, [Not Supported], 59 %, 34 %
2018/11/16 17:04:40.668, [Not Supported], 44 %, 27 %
2018/11/16 17:04:41.669, [Not Supported], 36 %, 23 %
2018/11/16 17:04:42.670, [Not Supported], 45 %, 28 %
2018/11/16 17:04:43.671, [Not Supported], 42 %, 26 %
2018/11/16 17:04:44.672, [Not Supported], 37 %, 23 %
2018/11/16 17:04:45.673, [Not Supported], 42 %, 26 %
2018/11/16 17:04:46.673, [Not Supported], 39 %, 24 %
2018/11/16 17:04:47.674, [Not Supported], 44 %, 28 %
2018/11/16 17:04:48.675, [Not Supported], 49 %, 27 %
2018/11/16 17:04:49.676, [Not Supported], 38 %, 24 %
2018/11/16 17:04:50.676, [Not Supported], 42 %, 26 %
2018/11/16 17:04:51.677, [Not Supported], 41 %, 25 %
2018/11/16 17:04:52.678, [Not Supported], 41 %, 25 %
2018/11/16 17:04:53.678, [Not Supported], 46 %, 29 %
2018/11/16 17:04:54.679, [Not Supported], 39 %, 24 %
2018/11/16 17:04:55.680, [Not Supported], 41 %, 26 %
2018/11/16 17:04:56.681, [Not Supported], 41 %, 26 %
2018/11/16 17:04:57.683, [Not Supported], 38 %, 24 %
2018/11/16 17:04:58.683, [Not Supported], 42 %, 26 %
2018/11/16 17:04:59.684, [Not Supported], 39 %, 24 %
2018/11/16 17:05:00.685, [Not Supported], 34 %, 21 %
2018/11/16 17:05:01.686, [Not Supported], 38 %, 23 %
2018/11/16 17:05:02.686, [Not Supported], 44 %, 27 %
2018/11/16 17:05:03.687, [Not Supported], 42 %, 26 %
2018/11/16 17:05:04.688, [Not Supported], 37 %, 22 %
2018/11/16 17:05:05.688, [Not Supported], 42 %, 26 %
2018/11/16 17:05:06.689, [Not Supported], 40 %, 25 %
2018/11/16 17:05:07.690, [Not Supported], 44 %, 27 %
2018/11/16 17:05:08.691, [Not Supported], 54 %, 31 %
2018/11/16 17:05:09.692, [Not Supported], 35 %, 22 %
2018/11/16 17:05:10.693, [Not Supported], 43 %, 26 %
2018/11/16 17:05:11.694, [Not Supported], 51 %, 33 %
2018/11/16 17:05:12.694, [Not Supported], 45 %, 27 %
2018/11/16 17:05:13.695, [Not Supported], 44 %, 27 %
2018/11/16 17:05:14.696, [Not Supported], 39 %, 25 %
2018/11/16 17:05:15.697, [Not Supported], 41 %, 26 %
2018/11/16 17:05:16.698, [Not Supported], 39 %, 25 %
2018/11/16 17:05:17.699, [Not Supported], 50 %, 30 %
2018/11/16 17:05:18.700, [Not Supported], 42 %, 26 %
2018/11/16 17:05:19.701, [Not Supported], 44 %, 28 %
2018/11/16 17:05:20.701, [Not Supported], 54 %, 32 %
2018/11/16 17:05:21.702, [Not Supported], 42 %, 26 %
2018/11/16 17:05:22.702, [Not Supported], 31 %, 20 %
2018/11/16 17:05:23.703, [Not Supported], 43 %, 24 %
2018/11/16 17:05:24.704, [Not Supported], 43 %, 27 %
2018/11/16 17:05:25.705, [Not Supported], 43 %, 26 %
2018/11/16 17:05:26.706, [Not Supported], 48 %, 30 %
2018/11/16 17:05:27.707, [Not Supported], 39 %, 24 %
2018/11/16 17:05:28.708, [Not Supported], 36 %, 22 %
2018/11/16 17:05:29.709, [Not Supported], 46 %, 29 %
2018/11/16 17:05:30.709, [Not Supported], 40 %, 25 %
2018/11/16 17:05:31.710, [Not Supported], 41 %, 26 %
2018/11/16 17:05:32.710, [Not Supported], 38 %, 23 %
2018/11/16 17:05:33.711, [Not Supported], 41 %, 26 %
2018/11/16 17:05:34.712, [Not Supported], 43 %, 27 %
2018/11/16 17:05:35.712, [Not Supported], 42 %, 26 %
2018/11/16 17:05:36.713, [Not Supported], 39 %, 24 %
2018/11/16 17:05:37.714, [Not Supported], 45 %, 28 %
2018/11/16 17:05:38.715, [Not Supported], 42 %, 26 %
2018/11/16 17:05:39.716, [Not Supported], 39 %, 24 %
2018/11/16 17:05:40.717, [Not Supported], 40 %, 25 %
2018/11/16 17:05:41.717, [Not Supported], 42 %, 26 %
2018/11/16 17:05:42.719, [Not Supported], 44 %, 28 %
2018/11/16 17:05:43.719, [Not Supported], 40 %, 25 %
2018/11/16 17:05:44.720, [Not Supported], 44 %, 28 %
2018/11/16 17:05:45.721, [Not Supported], 44 %, 27 %
2018/11/16 17:05:46.722, [Not Supported], 44 %, 28 %
2018/11/16 17:05:47.722, [Not Supported], 45 %, 30 %
2018/11/16 17:05:48.723, [Not Supported], 46 %, 29 %
2018/11/16 17:05:49.724, [Not Supported], 46 %, 30 %
2018/11/16 17:05:50.724, [Not Supported], 41 %, 26 %
2018/11/16 17:05:51.725, [Not Supported], 41 %, 26 %
2018/11/16 17:05:52.725, [Not Supported], 38 %, 24 %
2018/11/16 17:05:53.726, [Not Supported], 42 %, 26 %
2018/11/16 17:05:54.726, [Not Supported], 39 %, 24 %
2018/11/16 17:05:55.727, [Not Supported], 50 %, 28 %
2018/11/16 17:05:56.728, [Not Supported], 45 %, 28 %
2018/11/16 17:05:57.729, [Not Supported], 34 %, 21 %
2018/11/16 17:05:58.730, [Not Supported], 52 %, 31 %
2018/11/16 17:05:59.730, [Not Supported], 42 %, 26 %
2018/11/16 17:06:00.731, [Not Supported], 36 %, 22 %
2018/11/16 17:06:01.732, [Not Supported], 48 %, 27 %
2018/11/16 17:06:02.732, [Not Supported], 40 %, 25 %
2018/11/16 17:06:03.733, [Not Supported], 45 %, 28 %
2018/11/16 17:06:04.733, [Not Supported], 50 %, 31 %
2018/11/16 17:06:05.734, [Not Supported], 42 %, 26 %
2018/11/16 17:06:06.735, [Not Supported], 39 %, 25 %
2018/11/16 17:06:07.736, [Not Supported], 48 %, 30 %
2018/11/16 17:06:08.737, [Not Supported], 42 %, 26 %
2018/11/16 17:06:09.739, [Not Supported], 48 %, 28 %
2018/11/16 17:06:10.740, [Not Supported], 38 %, 21 %
2018/11/16 17:06:11.741, [Not Supported], 47 %, 28 %
2018/11/16 17:06:12.742, [Not Supported], 45 %, 27 %
2018/11/16 17:06:13.744, [Not Supported], 48 %, 29 %
2018/11/16 17:06:14.745, [Not Supported], 40 %, 25 %
2018/11/16 17:06:15.745, [Not Supported], 46 %, 29 %
2018/11/16 17:06:16.747, [Not Supported], 46 %, 29 %
2018/11/16 17:06:17.747, [Not Supported], 44 %, 28 %
2018/11/16 17:06:18.749, [Not Supported], 44 %, 28 %
2018/11/16 17:06:19.750, [Not Supported], 45 %, 28 %
2018/11/16 17:06:20.751, [Not Supported], 42 %, 26 %
2018/11/16 17:06:21.753, [Not Supported], 37 %, 23 %
2018/11/16 17:06:22.754, [Not Supported], 37 %, 24 %
2018/11/16 17:06:23.755, [Not Supported], 37 %, 23 %
2018/11/16 17:06:24.756, [Not Supported], 39 %, 25 %
2018/11/16 17:06:25.758, [Not Supported], 41 %, 26 %
2018/11/16 17:06:26.759, [Not Supported], 46 %, 29 %
2018/11/16 17:06:27.761, [Not Supported], 43 %, 26 %
2018/11/16 17:06:28.762, [Not Supported], 43 %, 27 %
2018/11/16 17:06:29.763, [Not Supported], 45 %, 28 %
2018/11/16 17:06:30.764, [Not Supported], 42 %, 26 %
2018/11/16 17:06:31.766, [Not Supported], 44 %, 28 %
2018/11/16 17:06:32.767, [Not Supported], 37 %, 24 %
2018/11/16 17:06:33.768, [Not Supported], 45 %, 29 %
2018/11/16 17:06:34.769, [Not Supported], 45 %, 28 %
2018/11/16 17:06:35.771, [Not Supported], 37 %, 23 %
2018/11/16 17:06:36.772, [Not Supported], 49 %, 29 %
2018/11/16 17:06:37.773, [Not Supported], 44 %, 26 %
2018/11/16 17:06:38.775, [Not Supported], 46 %, 27 %
2018/11/16 17:06:39.776, [Not Supported], 47 %, 30 %
2018/11/16 17:06:40.777, [Not Supported], 39 %, 25 %
2018/11/16 17:06:41.779, [Not Supported], 34 %, 21 %
2018/11/16 17:06:42.780, [Not Supported], 46 %, 27 %
2018/11/16 17:06:43.781, [Not Supported], 39 %, 24 %
2018/11/16 17:06:44.782, [Not Supported], 42 %, 26 %
2018/11/16 17:06:45.784, [Not Supported], 51 %, 31 %
2018/11/16 17:06:46.786, [Not Supported], 39 %, 25 %
2018/11/16 17:06:47.787, [Not Supported], 39 %, 24 %
2018/11/16 17:06:48.788, [Not Supported], 55 %, 34 %
2018/11/16 17:06:49.790, [Not Supported], 41 %, 26 %
2018/11/16 17:06:50.791, [Not Supported], 38 %, 23 %
2018/11/16 17:06:51.792, [Not Supported], 50 %, 30 %
2018/11/16 17:06:52.794, [Not Supported], 46 %, 29 %
2018/11/16 17:06:53.795, [Not Supported], 41 %, 25 %
2018/11/16 17:06:54.796, [Not Supported], 45 %, 27 %
2018/11/16 17:06:55.798, [Not Supported], 39 %, 24 %
2018/11/16 17:06:56.799, [Not Supported], 45 %, 27 %
2018/11/16 17:06:57.800, [Not Supported], 46 %, 29 %
2018/11/16 17:06:58.801, [Not Supported], 39 %, 25 %
2018/11/16 17:06:59.802, [Not Supported], 44 %, 27 %
2018/11/16 17:07:00.804, [Not Supported], 46 %, 29 %
2018/11/16 17:07:01.805, [Not Supported], 43 %, 26 %
2018/11/16 17:07:02.806, [Not Supported], 38 %, 23 %
2018/11/16 17:07:03.807, [Not Supported], 38 %, 23 %
2018/11/16 17:07:04.808, [Not Supported], 46 %, 29 %
2018/11/16 17:07:05.810, [Not Supported], 40 %, 25 %
2018/11/16 17:07:06.811, [Not Supported], 44 %, 27 %
2018/11/16 17:07:07.812, [Not Supported], 39 %, 24 %
2018/11/16 17:07:08.813, [Not Supported], 38 %, 24 %
2018/11/16 17:07:09.815, [Not Supported], 41 %, 26 %
2018/11/16 17:07:10.815, [Not Supported], 42 %, 27 %
2018/11/16 17:07:11.817, [Not Supported], 40 %, 26 %
2018/11/16 17:07:12.818, [Not Supported], 45 %, 28 %
2018/11/16 17:07:13.819, [Not Supported], 41 %, 26 %
2018/11/16 17:07:14.820, [Not Supported], 41 %, 26 %
2018/11/16 17:07:15.822, [Not Supported], 39 %, 24 %
2018/11/16 17:07:16.824, [Not Supported], 45 %, 29 %
2018/11/16 17:07:17.825, [Not Supported], 39 %, 24 %
2018/11/16 17:07:18.826, [Not Supported], 47 %, 29 %
2018/11/16 17:07:19.828, [Not Supported], 42 %, 26 %
2018/11/16 17:07:20.829, [Not Supported], 41 %, 26 %
2018/11/16 17:07:21.831, [Not Supported], 43 %, 26 %
2018/11/16 17:07:22.832, [Not Supported], 42 %, 26 %
2018/11/16 17:07:23.833, [Not Supported], 55 %, 32 %
2018/11/16 17:07:24.834, [Not Supported], 40 %, 26 %
2018/11/16 17:07:25.836, [Not Supported], 41 %, 26 %
2018/11/16 17:07:26.837, [Not Supported], 51 %, 31 %
2018/11/16 17:07:27.838, [Not Supported], 42 %, 26 %
2018/11/16 17:07:28.839, [Not Supported], 45 %, 28 %
2018/11/16 17:07:29.840, [Not Supported], 55 %, 34 %
2018/11/16 17:07:30.842, [Not Supported], 45 %, 28 %
2018/11/16 17:07:31.843, [Not Supported], 44 %, 27 %
2018/11/16 17:07:32.845, [Not Supported], 46 %, 28 %
2018/11/16 17:07:33.846, [Not Supported], 45 %, 28 %
2018/11/16 17:07:34.847, [Not Supported], 39 %, 25 %
2018/11/16 17:07:35.848, [Not Supported], 52 %, 32 %
2018/11/16 17:07:36.849, [Not Supported], 44 %, 27 %
2018/11/16 17:07:37.851, [Not Supported], 39 %, 25 %
2018/11/16 17:07:38.852, [Not Supported], 43 %, 23 %
2018/11/16 17:07:39.853, [Not Supported], 41 %, 26 %
2018/11/16 17:07:40.854, [Not Supported], 42 %, 26 %
2018/11/16 17:07:41.855, [Not Supported], 54 %, 32 %
2018/11/16 17:07:42.856, [Not Supported], 46 %, 29 %
2018/11/16 17:07:43.857, [Not Supported], 44 %, 27 %
2018/11/16 17:07:44.859, [Not Supported], 41 %, 25 %
2018/11/16 17:07:45.860, [Not Supported], 37 %, 23 %
2018/11/16 17:07:46.861, [Not Supported], 41 %, 26 %
2018/11/16 17:07:47.863, [Not Supported], 42 %, 26 %
2018/11/16 17:07:48.864, [Not Supported], 14 %, 4 %
2018/11/16 17:07:49.864, [Not Supported], 14 %, 4 %
2018/11/16 17:07:50.865, [Not Supported], 14 %, 4 %
2018/11/16 17:07:51.866, [Not Supported], 22 %, 13 %
2018/11/16 17:07:52.867, [Not Supported], 23 %, 14 %
2018/11/16 17:07:53.869, [Not Supported], 22 %, 26 %
2018/11/16 17:07:54.870, [Not Supported], 41 %, 26 %
2018/11/16 17:07:55.871, [Not Supported], 89 %, 16 %
2018/11/16 17:07:56.872, [Not Supported], 14 %, 4 %
2018/11/16 17:07:57.873, [Not Supported], 14 %, 4 %
2018/11/16 17:07:58.874, [Not Supported], 15 %, 4 %
2018/11/16 17:07:59.875, [Not Supported], 14 %, 4 %
2018/11/16 17:08:00.876, [Not Supported], 14 %, 4 %
2018/11/16 17:08:01.877, [Not Supported], 14 %, 4 %
2018/11/16 17:08:02.878, [Not Supported], 13 %, 4 %
2018/11/16 17:08:03.879, [Not Supported], 15 %, 4 %
2018/11/16 17:08:04.880, [Not Supported], 13 %, 4 %
2018/11/16 17:08:05.881, [Not Supported], 13 %, 4 %
2018/11/16 17:08:06.882, [Not Supported], 12 %, 4 %
2018/11/16 17:08:07.883, [Not Supported], 13 %, 4 %
2018/11/16 17:08:08.884, [Not Supported], 15 %, 5 %
2018/11/16 17:08:09.885, [Not Supported], 15 %, 5 %
2018/11/16 17:08:10.886, [Not Supported], 12 %, 4 %
2018/11/16 17:08:11.887, [Not Supported], 16 %, 5 %
2018/11/16 17:08:12.888, [Not Supported], 12 %, 4 %
2018/11/16 17:08:13.889, [Not Supported], 17 %, 5 %
2018/11/16 17:08:14.890, [Not Supported], 14 %, 4 %
2018/11/16 17:08:15.891, [Not Supported], 12 %, 4 %
2018/11/16 17:08:16.892, [Not Supported], 18 %, 6 %
2018/11/16 17:08:17.893, [Not Supported], 15 %, 5 %
2018/11/16 17:08:18.894, [Not Supported], 15 %, 5 %
2018/11/16 17:08:19.895, [Not Supported], 20 %, 6 %
2018/11/16 17:08:20.896, [Not Supported], 14 %, 5 %
2018/11/16 17:08:21.897, [Not Supported], 15 %, 5 %
2018/11/16 17:08:22.898, [Not Supported], 20 %, 6 %
2018/11/16 17:08:23.899, [Not Supported], 12 %, 4 %
2018/11/16 17:08:24.900, [Not Supported], 16 %, 5 %
2018/11/16 17:08:25.901, [Not Supported], 17 %, 5 %
2018/11/16 17:08:26.902, [Not Supported], 13 %, 4 %
2018/11/16 17:08:27.903, [Not Supported], 15 %, 5 %
2018/11/16 17:08:28.905, [Not Supported], 16 %, 4 %
2018/11/16 17:08:29.906, [Not Supported], 12 %, 4 %
2018/11/16 17:08:30.906, [Not Supported], 14 %, 4 %
2018/11/16 17:08:31.908, [Not Supported], 14 %, 4 %
2018/11/16 17:08:32.909, [Not Supported], 14 %, 4 %
2018/11/16 17:08:33.910, [Not Supported], 14 %, 4 %
2018/11/16 17:08:34.911, [Not Supported], 13 %, 4 %
2018/11/16 17:08:35.911, [Not Supported], 14 %, 4 %
2018/11/16 17:08:36.912, [Not Supported], 13 %, 4 %
2018/11/16 17:08:37.913, [Not Supported], 14 %, 4 %
2018/11/16 17:08:38.914, [Not Supported], 14 %, 4 %
2018/11/16 17:08:39.915, [Not Supported], 14 %, 4 %
2018/11/16 17:08:40.916, [Not Supported], 14 %, 4 %
2018/11/16 17:08:41.917, [Not Supported], 18 %, 10 %
2018/11/16 17:08:42.918, [Not Supported], 22 %, 13 %
2018/11/16 17:08:43.920, [Not Supported], 22 %, 13 %
2018/11/16 17:08:44.921, [Not Supported], 31 %, 21 %
2018/11/16 17:08:45.922, [Not Supported], 38 %, 26 %
2018/11/16 17:08:46.923, [Not Supported], 36 %, 24 %
2018/11/16 17:08:47.924, [Not Supported], 40 %, 26 %
2018/11/16 17:08:48.925, [Not Supported], 43 %, 28 %
2018/11/16 17:08:49.926, [Not Supported], 36 %, 24 %
2018/11/16 17:08:50.927, [Not Supported], 34 %, 22 %
2018/11/16 17:08:51.928, [Not Supported], 43 %, 29 %
2018/11/16 17:08:52.930, [Not Supported], 40 %, 26 %
2018/11/16 17:08:53.931, [Not Supported], 45 %, 29 %
2018/11/16 17:08:54.932, [Not Supported], 31 %, 20 %
2018/11/16 17:08:55.933, [Not Supported], 45 %, 29 %
2018/11/16 17:08:56.935, [Not Supported], 45 %, 29 %
2018/11/16 17:08:57.936, [Not Supported], 50 %, 29 %
2018/11/16 17:08:58.938, [Not Supported], 42 %, 26 %
2018/11/16 17:08:59.939, [Not Supported], 38 %, 25 %
2018/11/16 17:09:00.940, [Not Supported], 47 %, 29 %
2018/11/16 17:09:01.942, [Not Supported], 44 %, 28 %
2018/11/16 17:09:02.943, [Not Supported], 42 %, 26 %
2018/11/16 17:09:03.945, [Not Supported], 46 %, 23 %
2018/11/16 17:09:04.946, [Not Supported], 43 %, 26 %
2018/11/16 17:09:05.947, [Not Supported], 38 %, 23 %
2018/11/16 17:09:06.948, [Not Supported], 49 %, 27 %
2018/11/16 17:09:07.950, [Not Supported], 45 %, 28 %
2018/11/16 17:09:08.951, [Not Supported], 40 %, 25 %
2018/11/16 17:09:09.952, [Not Supported], 51 %, 31 %
2018/11/16 17:09:10.954, [Not Supported], 41 %, 26 %
2018/11/16 17:09:11.955, [Not Supported], 41 %, 26 %
2018/11/16 17:09:12.957, [Not Supported], 46 %, 29 %
2018/11/16 17:09:13.958, [Not Supported], 37 %, 23 %
2018/11/16 17:09:14.959, [Not Supported], 41 %, 26 %
2018/11/16 17:09:15.961, [Not Supported], 50 %, 28 %
2018/11/16 17:09:16.962, [Not Supported], 41 %, 26 %
2018/11/16 17:09:17.963, [Not Supported], 44 %, 28 %
2018/11/16 17:09:18.964, [Not Supported], 36 %, 22 %
2018/11/16 17:09:19.965, [Not Supported], 39 %, 25 %
2018/11/16 17:09:20.966, [Not Supported], 50 %, 32 %
2018/11/16 17:09:21.967, [Not Supported], 43 %, 26 %
2018/11/16 17:09:22.968, [Not Supported], 43 %, 27 %
2018/11/16 17:09:23.969, [Not Supported], 40 %, 25 %
2018/11/16 17:09:24.971, [Not Supported], 46 %, 29 %
2018/11/16 17:09:25.972, [Not Supported], 45 %, 28 %
2018/11/16 17:09:26.973, [Not Supported], 49 %, 30 %
2018/11/16 17:09:27.974, [Not Supported], 45 %, 28 %
2018/11/16 17:09:28.975, [Not Supported], 42 %, 26 %
2018/11/16 17:09:29.976, [Not Supported], 43 %, 27 %
2018/11/16 17:09:30.977, [Not Supported], 40 %, 26 %
2018/11/16 17:09:31.978, [Not Supported], 37 %, 23 %
2018/11/16 17:09:32.979, [Not Supported], 40 %, 25 %
2018/11/16 17:09:33.980, [Not Supported], 37 %, 23 %
2018/11/16 17:09:34.981, [Not Supported], 42 %, 26 %
2018/11/16 17:09:35.982, [Not Supported], 42 %, 26 %
2018/11/16 17:09:36.983, [Not Supported], 45 %, 29 %
2018/11/16 17:09:37.985, [Not Supported], 37 %, 23 %
2018/11/16 17:09:38.986, [Not Supported], 51 %, 30 %
2018/11/16 17:09:39.987, [Not Supported], 38 %, 24 %
2018/11/16 17:09:40.989, [Not Supported], 45 %, 27 %
2018/11/16 17:09:41.990, [Not Supported], 48 %, 32 %
2018/11/16 17:09:42.992, [Not Supported], 39 %, 25 %
2018/11/16 17:09:43.993, [Not Supported], 39 %, 25 %
2018/11/16 17:09:44.995, [Not Supported], 20 %, 6 %
2018/11/16 17:09:45.996, [Not Supported], 24 %, 8 %
2018/11/16 17:09:46.997, [Not Supported], 0 %, 0 %
2018/11/16 17:09:47.998, [Not Supported], 50 %, 31 %
2018/11/16 17:09:49.000, [Not Supported], 47 %, 32 %
2018/11/16 17:09:50.000, [Not Supported], 6 %, 1 %
2018/11/16 17:09:51.002, [Not Supported], 9 %, 2 %
2018/11/16 17:09:52.003, [Not Supported], 5 %, 3 %
2018/11/16 17:09:53.005, [Not Supported], 0 %, 0 %
2018/11/16 17:09:54.006, [Not Supported], 12 %, 5 %
